"AUTHOR";"BORN-DIED";"TITLE";"DATE";"TECHNIQUE";"LOCATION";"URL";"FORM";"SCHOOL";"TIMEFRAME"
"WITTEL, Caspar Andriaans van";"(b. 1653, Amersfoort, d. 1736, Roma)";"Rome: A View of The Colosseum";"-";"Oil on canvas, 73 x 98 cm";"Private collection";"https://www.wga.hu/detail/w/wittel/7rome.jpg";"landscape";"Dutch";"1651-1700"
"WITTEL, Caspar Andriaans van";"(b. 1653, Amersfoort, d. 1736, Roma)";"Rome: View of the River Tiber with the Ponte Rotto and the Aventine Hill";"1680s";"Oil on canvas, 23 x 44 cm";"Private collection";"https://www.wga.hu/detail/w/wittel/4rome.jpg";"landscape";"Dutch";"1651-1700"
"WITTEL, Caspar Andriaans van";"(b. 1653, Amersfoort, d. 1736, Roma)";"View of Naples";"1700-10";"Oil on panel, 45 x 98 cm";"Private collection";"https://www.wga.hu/detail/w/wittel/naples.jpg";"landscape";"Dutch";"1651-1700"
"WITTEL, Caspar Andriaans van";"(b. 1653, Amersfoort, d. 1736, Roma)";"Rome: View of St Peter's and the Vatican Seen from Prati Di Castello";"-";"Oil on canvas, 46 x 76 cm";"Private collection";"https://www.wga.hu/detail/w/wittel/5rome.jpg";"landscape";"Dutch";"1651-1700"
"WITTEL, Caspar Andriaans van";"(b. 1653, Amersfoort, d. 1736, Roma)";"The Molo Seen from the Bacino di San Marco";"1697";"Oil on canvas, 98 x 174 cm";"Museo del Prado, Madrid";"https://www.wga.hu/detail/w/wittel/venice.jpg";"landscape";"Dutch";"1651-1700"
"WITTEL, Caspar Andriaans van";"(b. 1653, Amersfoort, d. 1736, Roma)";"View of the Bay of Pozzuoli";"c. 1700";"Oil on canvas, 71 x 170 cm";"Private collection";"https://www.wga.hu/detail/w/wittel/pozzuoli.jpg";"landscape";"Dutch";"1651-1700"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"St Peter Walking on the Water";"1590s";"Oil on copper, 47 x 40 cm";"Galleria degli Uffizi, Florence";"https://www.wga.hu/detail/a/allori/alessand/st_peter.jpg";"religious";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"The Preaching of St John the Baptist";"1601-03";"Oil on copper, 39 x 47 cm";"Galleria Palatina (Palazzo Pitti), Florence";"https://www.wga.hu/detail/a/allori/alessand/preachin.jpg";"religious";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"Portrait of Tommaso de' Bardi";"1558-60";"Oil on panel, 105 x 83 cm";"Private collection";"https://www.wga.hu/detail/a/allori/alessand/portrai5.jpg";"portrait";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"View of the Salone";"1578-82";"Fresco";"Villa Medici, Poggio a Caiano";"https://www.wga.hu/detail/a/allori/alessand/2poggio.jpg";"mythological";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"The Banquet of Syphax";"1578-82";"Fresco";"Villa Medici, Poggio a Caiano";"https://www.wga.hu/detail/a/allori/alessand/3poggio.jpg";"mythological";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"Portrait of Francesco I de' Medici";"c. 1558";"Oil on lead with gold leaf, diameter 7 cm";"Private collection";"https://www.wga.hu/detail/a/allori/alessand/portrai4.jpg";"portrait";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"Fresco decoration (detail)";"1560s";"Fresco";"Corridoio Vasariano, Uffizi, Florence";"https://www.wga.hu/detail/a/allori/alessand/vasari2.jpg";"other";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"Fresco decoration (detail)";"1560s";"Fresco";"Corridoio Vasariano, Uffizi, Florence";"https://www.wga.hu/detail/a/allori/alessand/vasari1.jpg";"other";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"Lunette fresco (detail)";"1578-82";"Fresco";"Villa Medici, Poggio a Caiano";"https://www.wga.hu/detail/a/allori/alessand/5poggio.jpg";"mythological";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"Portrait of a Noble Woman";"-";"Oil on canvas, 106 x 76 cm";"Private collection";"https://www.wga.hu/detail/a/allori/alessand/portrai2.jpg";"portrait";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"Portrait of a Woman";"1570-90";"Oil on copper, 37 x 27 cm";"Galleria degli Uffizi, Florence";"https://www.wga.hu/detail/a/allori/alessand/portra1.jpg";"portrait";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"Titus Quinctius Flamininus's Speech before the Achaeans";"1578-82";"Fresco";"Villa Medici, Poggio a Caiano";"https://www.wga.hu/detail/a/allori/alessand/4poggio.jpg";"historical";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"Annunciation";"1603";"Oil on canvas";"Galleria dell'Accademia, Florence";"https://www.wga.hu/detail/a/allori/alessand/annuncia.jpg";"religious";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"Women on a Terrace";"1589";"Fresco";"Loggetta, Palazzo Pitti, Florence";"https://www.wga.hu/detail/a/allori/alessand/loggetta.jpg";"genre";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"Portrait of a Young Man";"-";"Oil on canvas transferred from wood, 117 x 87,5 cm";"The Hermitage, St. Petersburg";"https://www.wga.hu/detail/a/allori/alessand/portrait.jpg";"portrait";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"Allegory of Human Life";"1570-90";"Oil on copper, 37 x 27 cm";"Galleria degli Uffizi, Florence";"https://www.wga.hu/detail/a/allori/alessand/allegory.jpg";"mythological";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"Pearl Fishers";"1570-72";"Oil on slate, 116 x 86 cm";"Palazzo Vecchio, Florence";"https://www.wga.hu/detail/a/allori/alessand/studiolo.jpg";"other";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"The Body of Christ with Two Angels";"c. 1600";"Oil on copper, 45 x 39 cm";"Szépm?vészeti Múzeum, Budapest";"https://www.wga.hu/detail/a/allori/alessand/b_christ.jpg";"religious";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"Allegory of the Christian Church";"1600-10";"Oil on canvas, 131 x 115 cm";"The Hermitage, St. Petersburg";"https://www.wga.hu/detail/a/allori/alessand/christia.jpg";"religious";"Italian";"1551-1600"
"ALLORI, Alessandro";"(b. 1535, Firenze, d. 1607, Firenze)";"Susanna and The Elders";"-";"Oil on canvas, 202 x 117 cm";"Musée Magnin, Dijon";"https://www.wga.hu/detail/a/allori/alessand/susanna.jpg";"mythological";"Italian";"1551-1600"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"The Magician";"1475-80";"Oil on panel, 53 x 75 cm";"Musée Municipal, Saint-Germain-en-Laye";"https://www.wga.hu/detail/b/bosch/1early/11magici.jpg";"genre";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"The Fall of the Rebel Angels (obverse)";"1500-04";"Oil on panel, 69 x 35 cm";"Museum Boijmans Van Beuningen, Rotterdam";"https://www.wga.hu/detail/b/bosch/7triptyc/1mankind.jpg";"religious";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"Marriage Feast at Cana";"-";"Oil on panel, 93 x 72 cm";"Museum Boijmans Van Beuningen, Rotterdam";"https://www.wga.hu/detail/b/bosch/1early/10cana.jpg";"religious";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"Triptych of Temptation of St Anthony (detail)";"1505-06";"Oil on panel";"Museu Nacional de Arte Antiga, Lisbon";"https://www.wga.hu/detail/b/bosch/90anthon/central/06centr.jpg";"religious";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"St John the Baptist in the Wilderness";"-";"Oil on panel, 48 x 40 cm";"Museo Lázaro Galdiano, Madrid";"https://www.wga.hu/detail/b/bosch/5panels/04stjohn.jpg";"religious";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"St Agnes with the Donor (right wing)";"c. 1510";"Oil on wood, 138 x 33 cm";"Museo del Prado, Madrid";"https://www.wga.hu/detail/b/bosch/91adorat/30right.jpg";"religious";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"Triptych of Temptation of St Anthony (outer left wing)";"1505-06";"Oil on panel, 131,5 x 53 cm";"Museu Nacional de Arte Antiga, Lisbon";"https://www.wga.hu/detail/b/bosch/90anthon/wings/41outer.jpg";"religious";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"Triptych of Temptation of St Anthony (detail)";"1505-06";"Oil on panel";"Museu Nacional de Arte Antiga, Lisbon";"https://www.wga.hu/detail/b/bosch/90anthon/central/09centr.jpg";"religious";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"Last Judgment Triptych (exterior view)";"1504-08";"Grisaille on panel";"Akademie der bildenden Künste, Vienna";"https://www.wga.hu/detail/b/bosch/8lastjud/01lastju.jpg";"religious";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"St Peter with the Donor (left wing)";"c. 1510";"Oil on wood, 138 x 33 cm";"Museo del Prado, Madrid";"https://www.wga.hu/detail/b/bosch/91adorat/20left.jpg";"religious";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"Triptych of Garden of Earthly Delights (detail)";"c. 1500";"Oil on panel";"Museo del Prado, Madrid";"https://www.wga.hu/detail/b/bosch/3garden/wings/24right.jpg";"religious";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"Triptych of Temptation of St Anthony (detail)";"1505-06";"Oil on panel";"Museu Nacional de Arte Antiga, Lisbon";"https://www.wga.hu/detail/b/bosch/90anthon/wings/23left.jpg";"religious";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"Triptych of Temptation of St Anthony (outer right wing)";"1505-06";"Oil on panel, 131,5 x 53 cm";"Museu Nacional de Arte Antiga, Lisbon";"https://www.wga.hu/detail/b/bosch/90anthon/wings/42outer.jpg";"religious";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"Triptych of Garden of Earthly Delights (detail)";"c. 1500";"Oil on panel";"Museo del Prado, Madrid";"https://www.wga.hu/detail/b/bosch/3garden/central/15centre.jpg";"religious";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"Triptych of Temptation of St Anthony (detail)";"1505-06";"Oil on panel";"Museu Nacional de Arte Antiga, Lisbon";"https://www.wga.hu/detail/b/bosch/90anthon/wings/32right.jpg";"religious";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"Hermit Saints Triptych";"c. 1505";"Oil on panel, 86 x 50 cm (centre), 86 x 29 cm (sides)";"Palazzo Ducale, Venice";"https://www.wga.hu/detail/b/bosch/6venice/hermit.jpg";"religious";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"Christ Crowned with Thorns";"-";"Oil on panel, 165 x 195 cm";"Monasterio de San Lorenzo, El Escorial";"https://www.wga.hu/detail/b/bosch/5panels/12thorns.jpg";"religious";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"Hermit Saints Triptych (left panel)";"c. 1505";"Oil on panel, 86 x 29 cm";"Palazzo Ducale, Venice";"https://www.wga.hu/detail/b/bosch/6venice/hermit2.jpg";"religious";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"Hell: Fall of the Damned";"1500-04";"Oil on panel, 86,5 x 39,5 cm";"Palazzo Ducale, Venice";"https://www.wga.hu/detail/b/bosch/6venice/2hell1.jpg";"religious";"Netherlandish";"1451-1500"
"BOSCH, Hieronymus";"(b. ca. 1450, 's-Hertogenbosch, d. 1516, 's-Hertogenbosch)";"Triptych of the Adoration of the Magi";"c. 1510";"Oil on wood, 138 x 72 cm (central), 138 x 34 cm (each wings)";"Museo del Prado, Madrid";"https://www.wga.hu/detail/b/bosch/91adorat/01tripty.jpg";"religious";"Netherlandish";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"The Virgin Adoring the Child";"c. 1490";"Tempera on panel, diameter 59,6 cm";"National Gallery of Art, Washington";"https://www.wga.hu/detail/b/botticel/22/9madonna.jpg";"religious";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"Madonna in Glory with Seraphim";"1469-70";"Tempera on panel, 120 x 65 cm";"Galleria degli Uffizi, Florence";"https://www.wga.hu/detail/b/botticel/1early/06glory.jpg";"religious";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"The Trials and Calling of Moses (detail)";"1481-82";"Fresco";"Cappella Sistina, Vatican";"https://www.wga.hu/detail/b/botticel/4sistina/moses/moses6.jpg";"religious";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"Coronation of the Virgin (San Marco Altarpiece)";"1490-92";"Tempera on panel, 378 x 258 cm";"Galleria degli Uffizi, Florence";"https://www.wga.hu/detail/b/botticel/8smarco/10smarco.jpg";"religious";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"St Sebastian";"1474";"Tempera on panel, 195 x 75 cm";"Staatliche Museen, Berlin";"https://www.wga.hu/detail/b/botticel/21/3sebasti.jpg";"religious";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"Three Temptations of Christ (detail)";"1481-82";"Fresco";"Cappella Sistina, Vatican";"https://www.wga.hu/detail/b/botticel/4sistina/temptati/temptati.jpg";"religious";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"Portrait of a Young Woman";"1480-85";"Tempera on wood, 82 x 54 cm";"Städelsches Kunstinstitut, Frankfurt";"https://www.wga.hu/detail/b/botticel/7portrai/08youngw.jpg";"portrait";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"The Trials and Calling of Moses (detail)";"1481-82";"Fresco";"Cappella Sistina, Vatican";"https://www.wga.hu/detail/b/botticel/4sistina/moses/moses1.jpg";"religious";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"Extraction of St Ignatius' Heart";"c. 1488";"Tempera on panel, 21 x 40,5 cm";"Galleria degli Uffizi, Florence";"https://www.wga.hu/detail/b/botticel/3barnaba/6predell.jpg";"religious";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"Three Temptations of Christ";"1481-82";"Fresco, 345 x 555 cm";"Cappella Sistina, Vatican";"https://www.wga.hu/detail/b/botticel/4sistina/temptati/temptat.jpg";"religious";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"Three Temptations of Christ (detail)";"1481-82";"Fresco";"Cappella Sistina, Vatican";"https://www.wga.hu/detail/b/botticel/4sistina/temptati/temptatm.jpg";"religious";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"Cestello Annunciation (detail)";"1489-90";"Tempera on panel";"Galleria degli Uffizi, Florence";"https://www.wga.hu/detail/b/botticel/22/85cestel.jpg";"religious";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"Three Temptations of Christ (detail)";"1481-82";"Fresco";"Cappella Sistina, Vatican";"https://www.wga.hu/detail/b/botticel/4sistina/temptati/temptatl.jpg";"religious";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"Adoration of the Magi";"1481-82";"Tempera on panel, 70 x 103 cm";"National Gallery of Art, Washington";"https://www.wga.hu/detail/b/botticel/21/7adorati.jpg";"religious";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1444, Firenze, d. 1510, Firenze)";"The Punishment of Korah and the Stoning of Moses and Aaron";"1481-82";"Fresco, 348,5 x 570 cm";"Cappella Sistina, Vatican";"https://www.wga.hu/detail/b/botticel/4sistina/punishme/korah.jpg";"religious";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"Coronation of the Virgin (detail)";"1490-92";"Tempera on panel";"Galleria degli Uffizi, Florence";"https://www.wga.hu/detail/b/botticel/8smarco/12smarco.jpg";"religious";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"Primavera (detail)";"c. 1482";"Tempera on panel";"Galleria degli Uffizi, Florence";"https://www.wga.hu/detail/b/botticel/5allegor/11primav.jpg";"mythological";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"The Mystical Nativity (detail)";"c. 1500";"Tempera on canvas";"National Gallery, London";"https://www.wga.hu/detail/b/botticel/91late/131nativi.jpg";"religious";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"Christ Crowned with Thorns";"c. 1500";"Tempera on panel, 47,6 x 32,3 cm";"Accademia Carrara, Bergamo";"https://www.wga.hu/detail/b/botticel/91late/08christ.jpg";"religious";"Italian";"1451-1500"
"BOTTICELLI, Sandro";"(b. 1445, Firenze, d. 1510, Firenze)";"The Birth of Venus (detail)";"c. 1485";"Tempera on canvas";"Galleria degli Uffizi, Florence";"https://www.wga.hu/detail/b/botticel/5allegor/32birth.jpg";"mythological";"Italian";"1451-1500"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"Last Supper and Stories of Christ's Passion";"1447";"Fresco, 453 x 975 cm (each fresco)";"Sant'Apollonia, Florence";"https://www.wga.hu/detail/a/andrea/castagno/1_1440s/07passi0.jpg";"religious";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"St John the Baptist";"1442";"Fresco";"San Zaccaria, Venice";"https://www.wga.hu/detail/a/andrea/castagno/1_1440s/021johnb.jpg";"religious";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"Last Supper (detail)";"1447";"Fresco";"Sant'Apollonia, Florence";"https://www.wga.hu/detail/a/andrea/castagno/1_1440s/08lasts8.jpg";"religious";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"Resurrection (detail)";"1447";"Fresco";"Sant'Apollonia, Florence";"https://www.wga.hu/detail/a/andrea/castagno/1_1440s/07passi3.jpg";"religious";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"Stories of Christ's Passion (detail)";"1447";"Fresco";"Sant'Apollonia, Florence";"https://www.wga.hu/detail/a/andrea/castagno/1_1440s/07apollo.jpg";"religious";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"The Youthful David";"c. 1450";"Tempera on leather on wood, width at bottom 115,6 x 41 cm";"National Gallery of Art, Washington";"https://www.wga.hu/detail/a/andrea/castagno/3_1450s/03david.jpg";"religious";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"Famous Persons: Niccol? Acciaiuoli";"c. 1450";"Fresco transferred to wood, 250 x 154 cm";"Galleria degli Uffizi, Florence";"https://www.wga.hu/detail/a/andrea/castagno/2_famous/2acciaol.jpg";"portrait";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"Last Supper (architectural detail)";"1447";"Fresco";"Sant'Apollonia, Florence";"https://www.wga.hu/detail/a/andrea/castagno/1_1440s/08lasts9.jpg";"religious";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"Madonna and Child with Saints";"c. 1445";"Fresco, 290 x 212 cm";"Contini Bonacossi Collection, Florence";"https://www.wga.hu/detail/a/andrea/castagno/1_1440s/05pazzi.jpg";"religious";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"Famous Persons: Pippo Spano";"c. 1450";"Fresco transferred to wood, 250 x 154 cm";"Galleria degli Uffizi, Florence";"https://www.wga.hu/detail/a/andrea/castagno/2_famous/1pippo.jpg";"portrait";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"Madonna and Child";"c. 1450";"Fresco";"Villa Carducci, Legnaia";"https://www.wga.hu/detail/a/andrea/castagno/2_famous/1lunette.jpg";"religious";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"Crucifixion";"c. 1450";"Panel, 29 x 35 cm";"National Gallery, London";"https://www.wga.hu/detail/a/andrea/castagno/3_1450s/02crucif.jpg";"religious";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"Monument to Niccol? da Tolentino";"1456";"Fresco";"Duomo, Florence";"https://www.wga.hu/detail/a/andrea/castagno/3_1450s/09tolent.jpg";"other";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"Crucifixion";"c. 1455";"Fresco, 270 x 347 cm";"Sant'Apollonia, Florence";"https://www.wga.hu/detail/a/andrea/castagno/3_1450s/07cruci1.jpg";"religious";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"Crucifixion (detail)";"c. 1455";"Fresco";"Sant'Apollonia, Florence";"https://www.wga.hu/detail/a/andrea/castagno/3_1450s/07cruci2.jpg";"religious";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"Famous Persons: Francesco Petrarca";"c. 1450";"Fresco transferred to wood, 247 x 153 cm";"Galleria degli Uffizi, Florence";"https://www.wga.hu/detail/a/andrea/castagno/2_famous/9petrarc.jpg";"portrait";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"Famous Persons: The Cumean Sibyl";"c. 1450";"Fresco transferred to wood, 250 x 154 cm";"Galleria degli Uffizi, Florence";"https://www.wga.hu/detail/a/andrea/castagno/2_famous/5cumean.jpg";"portrait";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"Monument to Niccol? da Tolentino";"1456";"Fresco";"Duomo, Florence";"https://www.wga.hu/detail/a/andrea/castagno/3_1450s/10tolent.jpg";"other";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"Famous Persons Cycle (reconstruction)";"c. 1450";"Fresco";"Villa Carducci, Legnaia";"https://www.wga.hu/detail/a/andrea/castagno/2_famous/0view.jpg";"interior";"Italian";"1401-1450"
"ANDREA DEL CASTAGNO";"(b. 1423, Castagno, d. 1457, Firenze)";"St John the Evangelist";"1442";"Fresco, height of figure 176 cm";"San Zaccaria, Venice";"https://www.wga.hu/detail/a/andrea/castagno/1_1440s/023johne.jpg";"religious";"Italian";"1401-1450"
"CHRISTUS, Petrus";"(b. 1410/20, Baarle, d. 1475/76, Brugge)";"Wife of a Donator";"c. 1450";"Oil on wood, 42 x 22 cm";"National Gallery of Art, Washington";"https://www.wga.hu/detail/c/christus/1/donator2.jpg";"religious";"Flemish";"1451-1500"
"CHRISTUS, Petrus";"(b. 1410/20, Baarle, d. 1475/76, Brugge)";"Madonna";"c. 1445";"Wood, 55,5 x 31,5 cm";"Szépm?vészeti Múzeum, Budapest";"https://www.wga.hu/detail/c/christus/1/madonna.jpg";"religious";"Flemish";"1451-1500"
"CHRISTUS, Petrus";"(b. 1410/20, Baarle, d. 1475/76, Brugge)";"Death of the Virgin";"1457-67";"Wood, 171 x 138 cm";"Timken Art Gallery, San Diego";"https://www.wga.hu/detail/c/christus/1/death_v.jpg";"religious";"Flemish";"1451-1500"
"CHRISTUS, Petrus";"(b. 1410/20, Baarle, d. 1475/76, Brugge)";"Portrait of a Young Man";"c. 1460";"Wood, 35,5 x 26,3 cm";"National Gallery, London";"https://www.wga.hu/detail/c/christus/2/portrait.jpg";"portrait";"Flemish";"1451-1500"
"CHRISTUS, Petrus";"(b. 1410/20, Baarle, d. 1475/76, Brugge)";"Madonna and Child";"c. 1450";"Oil on oak, 19 x 14 cm";"Staatliche Museen, Berlin";"https://www.wga.hu/detail/c/christus/1/madchild.jpg";"religious";"Flemish";"1451-1500"
"CHRISTUS, Petrus";"(b. 1410/20, Baarle, d. 1475/76, Brugge)";"Annunciation";"1452";"Wood, 86 x 55 cm";"Groeninge Museum, Bruges";"https://www.wga.hu/detail/c/christus/1/annuncia.jpg";"religious";"Flemish";"1451-1500"
"CHRISTUS, Petrus";"(b. 1410/20, Baarle, d. 1475/76, Brugge)";"The Lamentation";"1455-60";"Oil on wood, 98 x 188 cm";"Musées Royaux des Beaux-Arts, Brussels";"https://www.wga.hu/detail/c/christus/1/lamenta.jpg";"religious";"Flemish";"1451-1500"
"CHRISTUS, Petrus";"(b. 1410/20, Baarle, d. 1475/76, Brugge)";"Nativity";"1452";"Wood, 86 x 55 cm";"Groeninge Museum, Bruges";"https://www.wga.hu/detail/c/christus/1/annuncib.jpg";"religious";"Flemish";"1451-1500"
